movieId,revenue
745,18301.05
746,12619.875
747,9161.125
748,12887.25
750,21199.6
751,8141.524999999999
753,10464.224999999999
754,7968.275
755,10957.199999999999
756,7688.575
757,13390.25
759,10575.125
760,14508.75
761,11327.525
762,11824.85
763,12322.4
764,11794.324999999999
765,9268.275
766,13176.324999999999
771,9753.4
775,10128.849999999999
776,12028.3
778,21622.5
779,9785.1
780,20263.525
781,10997.925
782,9933.025
783,12160.974999999999
784,12207.1
785,13363.55
786,11248.35
787,6939.324999999999
788,12468.125
789,9275.625
790,8222.574999999999
791,9640.925
792,11696.949999999999
793,13327.125
794,8197.074999999999
797,11085.75
798,9863.1
799,14554.824999999999
800,16338.3
801,9175.05
802,13313.949999999999
803,11351.074999999999
804,11462.15
805,15526.025
806,12212.725
807,8288.974999999999
808,9571.525
809,9192.875
810,10781.05
813,8631.475
816,7753.524999999999
818,9969.475
819,8593.75
820,9366.474999999999
821,8610.775
823,8029.899999999999
824,11337.55
827,9330.9
828,8735.225
829,10069.875
830,10229.3
831,13714.725
832,14340.324999999999
833,9282.125
834,9059.3
835,11998.925
836,9654.375
837,10893.225
838,11356.05
839,9158.425
840,7763.924999999999
841,13790.875
842,10661.75
843,8327.699999999999
844,8919.699999999999
845,9337.775
846,12733.699999999999
847,8138.999999999999
848,13369.55
849,11644.75
850,11577.6
851,14648.5
852,11961.2
853,11937.574999999999
854,8963.4
856,9025.5
858,22531.575
860,10867.6
861,11214.3
862,11537.449999999999
864,9511.0
865,9897.275
866,17143.575
867,7963.349999999999
868,11164.949999999999
869,9925.449999999999
870,9746.4
871,9267.275
872,11091.074999999999
874,11027.05
875,10601.699999999999
876,9633.8
877,13751.225
879,12556.65
880,10776.275
881,8138.349999999999
882,9553.949999999999
884,12916.949999999999
885,8869.5
886,9807.725
888,9419.925
889,8012.274999999999
891,9382.599999999999
892,11925.199999999999
893,12398.574999999999
895,9271.675
896,11662.55
897,14827.074999999999
898,14676.55
899,14542.8
900,13642.0
901,11492.675
902,14642.8
903,19401.425
904,20230.4
905,18386.225
906,15620.449999999999
907,10371.725
908,19284.475
909,18081.075
910,16619.625
911,17975.475
912,18719.225
913,19027.8
914,12480.125
915,13018.4
916,17569.9
917,13061.275
918,11768.6
919,15750.975
920,14319.574999999999
921,15806.824999999999
922,19703.399999999998
923,18171.525
924,18917.025
925,10429.824999999999
926,16226.4
927,12417.375
928,17579.125
929,16987.95
930,18779.825
931,17152.9
932,12927.1
933,16806.65
934,11557.574999999999
935,10825.3
936,14951.9
937,11259.199999999999
938,11739.625
939,9060.75
940,15422.75
941,11728.25
942,18223.375
943,15058.15
944,15429.225
945,12868.65
946,13127.675
947,13197.85
948,15439.75
949,16779.875
950,17630.925
951,16439.3
952,13452.4
953,17081.325
954,18216.9
955,15430.5
956,14633.475
957,9012.75
958,9212.525
959,12577.449999999999
960,9886.125
961,11110.8
962,8981.0
963,12197.35
964,13441.6
965,16169.449999999999
966,9462.625
967,12655.975
968,14936.675
969,16003.875
970,11983.175
971,16139.65
972,9553.05
973,13964.675
974,10878.824999999999
976,10783.025
980,8672.574999999999
981,8770.5
982,10114.4
984,9018.025
985,11344.15
986,11327.35
987,10549.425
988,11543.85
989,9963.125
990,8423.849999999999
991,13318.525
992,7921.025
993,10839.525
994,15184.725
996,12008.675
997,10147.375
998,8637.349999999999
999,13573.425
1000,9906.125
1002,7647.649999999999
1003,10674.199999999999
1004,8530.125
1005,8801.275
1006,8248.525
1007,10965.824999999999
1008,12663.4
1009,10341.625
1010,11276.4
1011,10035.225
1012,13416.074999999999
1013,10699.699999999999
1014,10287.225
1015,11222.775
1016,11079.975
1017,11861.449999999999
1018,10331.85
1019,14484.074999999999
1020,11333.65
1021,9781.199999999999
1022,12686.824999999999
1023,13144.324999999999
1024,11226.525
1025,13175.949999999999
1026,8786.05
1027,14746.9
1028,12732.125
1029,12258.375
1030,10649.1
1031,11513.3
1032,13324.949999999999
1033,12779.75
1034,12136.1
1035,12966.949999999999
1036,21107.575
1037,14442.275
1038,11707.1
1039,13845.775
1040,10260.55
1041,12971.875
1042,12385.8
1043,10166.0
1044,12839.199999999999
1045,10404.824999999999
1046,14673.525
1047,13303.775
1049,13353.324999999999
1050,13645.9
1051,12131.35
1053,9479.55
1054,11224.949999999999
1055,9456.824999999999
1056,12214.05
1057,11283.525
1058,8961.15
1059,11958.4
1060,16709.4
1061,16559.525
1062,12495.074999999999
1063,8130.349999999999
1064,9225.199999999999
1066,11088.949999999999
1067,8017.874999999999
1068,15656.3
1069,16810.825
1070,7298.174999999999
1071,10845.55
1073,14045.3
1075,12932.324999999999
1076,13326.199999999999
1077,16203.4
1078,14060.55
1079,18091.525
1080,18454.175
1081,12076.775
1082,14377.225
1083,13600.225
1084,18196.4
1085,14746.0
1086,17833.175
1087,10146.699999999999
1088,11326.75
1089,23962.575
1090,22436.925
1091,12374.55
1092,15411.3
1093,15252.199999999999
1094,12521.55
1095,15908.425
1096,15445.125
1097,18251.45
1098,8188.075
1099,11541.85
1100,12180.75
1101,15943.175
1102,11146.449999999999
1103,17211.85
1104,15015.949999999999
1105,8079.874999999999
1107,10281.199999999999
1111,14811.225
1112,9187.675
1113,8379.074999999999
1114,10111.775
1116,9609.949999999999
1117,11424.3
1119,10354.525
1120,16670.3
1121,11768.025
1123,12294.449999999999
1124,14555.125
1125,12204.125
1126,9047.3
1127,21383.075
1128,12724.699999999999
1129,17265.8
1130,14172.199999999999
1131,17501.975
1132,16044.699999999999
1134,9732.6
1135,11621.65
1136,21867.3
1137,11293.55
1138,5111.249999999998
1143,9179.224999999999
1144,7830.924999999999
1147,17420.225
1148,18564.55
1149,10715.824999999999
1150,13520.125
1151,10714.55
1152,13722.074999999999
1153,7580.999999999999
1154,11306.9
1161,14736.025
1162,16274.475
1164,9448.15
1167,9214.475
1168,7990.124999999999
1169,14431.15
1170,9327.775
1171,15859.775
1172,18813.625
1173,15430.65
1174,9234.8
1175,20132.225
1176,15136.4
1177,12065.324999999999
1178,21265.525
1179,15398.3
1180,14209.925
1181,10270.65
1183,14270.725
1184,15630.9
1185,14857.199999999999
1186,12857.625
1187,11814.55
1188,12285.675
1189,15738.074999999999
1190,12860.475
1191,9742.875
1192,11791.675
1193,23176.75
1194,14988.35
1196,24813.625
1197,20565.75
1198,25399.925
1199,20694.45
1200,23277.9
1201,21744.95
1202,14111.975
1203,20870.65
1204,19274.775
1206,21743.8
1207,17348.6
1208,20725.625
1209,21047.125
1210,22986.35
1211,15640.025
1212,20000.175
1213,23922.025
1214,21999.225
1215,17502.225
1216,14755.175
1217,20812.85
1218,21656.25
1219,19299.575
1220,17281.225
1221,21631.475
1222,22089.825
1223,15438.25
1224,15742.275
1225,19746.05
1226,16700.9
1227,19377.1
1228,21183.275
1230,15659.3
1231,20277.2
1232,14597.9
1233,19345.175
1234,21273.8
1235,17349.825
1236,13859.099999999999
1237,17005.475
1238,12931.1
1240,22951.775
1241,14528.925
1242,21007.325
1243,14577.75
1244,15915.15
1245,20635.725
1246,19084.125
1247,17627.425
1248,20566.725
1249,18816.85
1250,19141.875
1251,16405.55
1252,22181.95
1253,19866.325
1254,19686.075
1255,15159.0
1256,17274.625
1257,18074.475
1258,20233.2
1259,21036.125
1260,19050.274999999998
1261,16706.725
1262,21775.25
1263,18999.35
1264,15327.1
1265,17830.775
1266,20971.55
1267,20167.125
1268,15190.15
1269,17564.05
1270,21470.725
1271,14024.475
1272,19137.8
1273,15908.625
1274,20357.75
1275,19554.75
1276,19498.3
1277,13059.875
1278,16909.5
1279,15902.199999999999
1280,19261.425
1281,19638.65
1282,13209.275
1283,17596.024999999998
1284,18830.325
1285,17138.975
1286,14015.125
1287,20081.275
1288,16879.7
1289,15461.675
1290,12700.675
1291,21919.725
1292,18208.775
1293,18621.975
1295,12955.125
1296,12059.074999999999
1297,15745.525
1298,17905.325
1299,19323.6
1300,13596.375
1301,19077.9
1302,16308.0
1303,20627.65
1304,18930.4
1305,14978.5
1306,14801.949999999999
1307,14646.3
1310,11807.824999999999
1311,8012.275
1312,10793.0
1313,8322.15
1314,10020.175
1315,10919.099999999999
1317,10662.949999999999
1318,12362.25
1320,14519.225
1321,17107.025
1322,11016.824999999999
1323,11718.775
1324,10811.225
1325,11273.725
1326,12221.425
1327,13462.875
1328,9713.275
1329,10153.625
1330,10714.675
1331,11513.8
1332,13908.949999999999
1333,16999.025
1334,13153.65
1335,10537.574999999999
1336,12236.525
1337,12357.65
1339,16372.65
1340,13956.6
1341,9780.175
1342,13310.55
1343,16012.775
1344,16918.15
1345,16258.574999999999
1346,11733.324999999999
1347,16849.325
1348,14956.025
1349,10076.925
1350,16674.325
1351,14859.775
1352,12159.85
1353,9692.775
1354,14495.6
1355,10624.6
1356,16024.025
1357,18385.475
1358,20097.775
1359,10887.8
1360,9941.449999999999
1361,16438.15
1363,8770.9
1364,13005.125
1365,15350.725
1366,11972.4
1367,10947.675
1369,8170.424999999999
1370,14162.475
1371,12451.125
1372,12747.324999999999
1373,10810.275
1374,17042.525
1375,12514.824999999999
1376,13924.9
1377,13205.175
1378,14863.55
1379,11407.324999999999
1380,12687.25
1381,11812.8
1382,10768.574999999999
1383,8382.425
1384,7543.749999999999
1385,12141.9
1387,18854.125
1388,12372.1
1389,12788.05
1390,10787.25
1391,13610.699999999999
1392,12180.025
1393,17262.35
1394,18013.05
1395,10780.8
1396,17468.05
1397,14595.975
1398,9880.074999999999
1399,11094.175
1401,13077.375
1404,12524.0
1405,14437.675
1406,11761.5
1407,15174.225
1408,17259.85
1409,11768.0
1410,9255.65
1411,13592.0
1412,13185.574999999999
1413,12460.324999999999
1414,13933.4
1415,11798.525
1416,10666.15
1417,9993.125
1419,14617.0
1420,10499.875
1422,11498.9
1423,13335.15
1425,11552.125
1426,10173.375
1427,8386.4
1429,10974.4
1430,8439.849999999999
1431,11191.725
1432,8897.449999999999
1433,10039.875
1436,10954.15
1437,10783.75
1438,12171.05
1439,9263.175
1440,10704.3
1441,11846.1
1442,13390.9
1444,9367.724999999999
1445,10152.949999999999
1446,15574.425
1447,11959.9
1449,16529.6
1450,11639.15
1453,8402.675
1454,13660.074999999999
1455,11895.5
1456,10786.025
1457,10325.074999999999
1458,11666.5
1459,13174.85
1460,9028.449999999999
1461,9646.125
1463,10461.074999999999
1464,15728.324999999999
1465,14455.0
1466,19300.025
1468,10805.875
1470,9843.425
1471,8982.05
1472,10402.475
1473,9256.225
1474,9275.375
1475,9361.974999999999
1476,14099.225
1477,10223.449999999999
1479,12504.175
1480,13701.775
1482,11861.875
1483,11236.449999999999
1484,13100.4
1485,14223.925
1486,11789.074999999999
1487,10495.824999999999
1488,11034.05
1489,9513.9
1493,8477.925
1495,13017.55
1496,9966.75
1497,8866.849999999999
1498,12433.05
1499,13588.55
1500,18582.2
1501,11839.25
1502,13940.449999999999
1503,11877.05
1504,11626.05
1507,12468.225
1508,13180.275
1509,15182.925
1511,11466.175
1513,11460.175
1514,13085.449999999999
1515,12489.475
1516,13985.05
1517,16030.05
1518,11924.725
1519,11327.675
1520,9495.0
1523,10768.824999999999
1525,10308.949999999999
1526,8942.074999999999
1527,20232.75
1529,10442.099999999999
1531,13110.1
1532,12959.574999999999
1533,8809.875
1534,8600.449999999999
1535,14259.025
1537,11710.8
1538,9540.05
1539,13336.125
1541,11093.65
1542,12024.699999999999
1543,13068.15
1544,13052.15
1545,12113.6
1546,12818.125
1547,10001.225
1549,9877.1
1550,8527.5
1551,9421.949999999999
1552,14231.65
1554,14224.824999999999
1555,8699.3
1556,11966.15
1562,12558.175
1563,12836.725
1564,12430.1
1565,12240.725
1566,11381.525
1567,12219.05
1569,11552.275
1570,12882.65
1571,9391.65
1572,12180.425
1573,14765.625
1574,12691.0
1575,9052.3
1580,19231.45
1581,9802.125
1582,8192.6
1583,9670.275
1584,18731.3
1585,9437.574999999999
1586,12192.35
1587,18060.95
1588,11807.175
1589,14331.5
1590,13518.75
1591,13888.824999999999
1592,10001.375
1593,9544.275
1594,16016.625
1595,10679.125
1596,9371.625
1597,14164.125
1598,9483.0
1599,12395.6
1600,10807.574999999999
1601,11185.225
1602,9608.425
1603,12958.275
1604,8844.074999999999
1605,10297.65
1606,11147.0
1608,14379.9
1609,11628.275
1610,20244.7
1611,12787.05
1612,12358.425
1613,11205.5
1614,11909.725
1615,12670.025
1616,12277.8
1617,23026.625
1619,15114.8
1620,13022.9
1621,11121.425
1622,13417.6
1623,9692.8
1624,10116.65
1625,18965.075
1626,8456.224999999999
1627,13686.55
1629,11276.35
1631,16382.4
1632,9417.375
1633,13431.875
1635,16838.225
1636,12781.1
1639,18053.925
1640,12099.125
1641,14123.824999999999
1642,12850.75
1643,14996.575
1644,13248.525
1645,16183.05
1646,10387.8
1647,11890.15
1648,14098.375
1649,12507.3
1650,10763.425
1651,11312.975
1652,8091.799999999999
1653,20746.475
1654,9233.875
1655,9966.199999999999
1656,14844.725
1657,10882.0
1658,14039.1
1659,14310.375
1660,12463.225
1661,10341.8
1662,9706.449999999999
1663,16627.55
1664,7698.899999999999
1665,9900.55
1666,8552.875
1667,10178.225
1668,9145.449999999999
1670,12438.449999999999
1671,14404.05
1672,14717.775
1673,17380.3
1674,16096.625
1675,12493.725
1676,16580.05
1677,13051.725
1678,15312.125
1679,10319.225
1680,14174.425
1681,12163.699999999999
1682,20572.95
1683,12504.65
1684,10223.949999999999
1685,11800.724999999999
1686,11381.949999999999
1687,10966.525
1688,10969.375
1689,9997.324999999999
1690,14513.3
1693,18220.725
1694,11717.4
1695,13181.275
1696,12828.375
1698,10702.0
1699,13512.699999999999
1701,13440.8
1702,10588.65
1703,9150.699999999999
1704,22989.125
1707,11184.35
1711,13052.949999999999
1713,11617.4
1715,11131.375
1717,12716.675
1718,7666.099999999999
1719,19718.725
1721,17165.725
1722,13543.025
1723,19110.45
1725,10961.65
1726,10239.125
1727,10289.199999999999
1728,11421.324999999999
1729,17572.225
1730,15294.15
1731,11692.85
1732,18966.375
1733,12366.5
1734,14838.225
1735,12491.375
1739,12589.449999999999
1743,7039.124999999999
1744,10307.05
1746,9591.199999999999
1747,14809.025
1748,23274.95
1749,16510.075
1750,9939.975
1752,9993.074999999999
1753,11796.074999999999
1754,14239.824999999999
1755,14457.225
1756,9645.8
1757,13706.725
1759,14431.199999999999
1760,11951.85
1762,12545.1
1767,11897.824999999999
1769,12521.675
1770,11864.05
1771,10464.15
1772,9030.125
1773,7842.3499999999985
1777,14578.925
1779,12751.05
1780,9743.05
1783,13968.65
1784,18440.625
1785,15786.55
1788,13205.975
1791,11502.225
1792,9888.449999999999
1793,10940.75
1794,11542.75
1795,10168.4
1797,16532.55
1798,10463.125
1799,19182.275
1801,12283.3
1804,10915.975
1805,15868.025
1806,9760.35
1807,16652.825
1809,17922.475
1810,13665.525
1811,9138.65
1812,11756.724999999999
1814,11468.625
1816,11233.4
1817,10192.875
1820,9361.125
1821,10148.3
1822,9960.75
1824,14708.85
1825,11215.3
1826,14344.15
1827,14197.375
1829,11238.324999999999
1831,14486.3
1832,17401.625
1833,9730.699999999999
1834,18228.925
1835,13232.15
1836,10885.699999999999
1837,9380.05
1839,8737.725
1840,13975.824999999999
1841,13556.199999999999
1844,15067.55
1845,18360.55
1846,13038.324999999999
1848,9758.6
1850,11587.4
1853,11154.475
1854,11435.85
1855,11462.324999999999
1856,10993.65
1857,7853.2
1858,10416.375
1859,10153.5
1860,17014.75
1861,9325.05
1862,12726.725
1863,9642.975
1864,14478.324999999999
1865,10744.525
1866,11341.699999999999
1867,9974.75
1869,9331.275
1870,11913.65
1871,10415.55
1872,12461.725
1873,14014.9
1874,11276.6
1875,11019.9
1876,15739.9
1877,9313.449999999999
1878,9515.5
1879,13487.824999999999
1880,14858.949999999999
1881,9585.55
1882,14087.8
1883,13536.975
1884,16924.85
1885,13496.6
1886,8325.675
1887,10156.6
1888,10295.725
1889,17422.725
1890,7534.424999999998
1891,15168.65
1892,12878.55
1893,11155.875
1894,11226.875
1895,12306.6
1896,11114.225
1897,12784.5
1898,9764.425
1899,11717.925
1900,14279.375
1901,10448.85
1902,13332.324999999999
1903,11232.35
1904,14714.199999999999
1906,9551.074999999999
1907,13675.9
1908,9652.025
1909,14977.675
1910,11737.25
1911,12712.225
1912,15697.1
1913,15275.475
1914,13366.55
1916,12231.675
1917,17398.875
1918,13029.15
1919,10496.05
1920,12085.875
1921,21206.825
1922,11940.35
1923,16773.525
1924,11649.25
1925,10988.574999999999
1926,8868.9
1927,17442.05
1928,10227.15
1929,14535.275
1930,10621.074999999999
1931,17407.1
1932,11163.55
1933,14648.4
1934,12538.775
1935,14788.025
1936,14901.9
1937,13831.225
1938,18834.6
1939,17008.6
1940,14982.75
1941,12056.324999999999
1942,18172.525
1943,13155.0
1944,15903.824999999999
1945,20500.475
1946,15128.75
1947,12420.75
1948,11364.6
1949,16670.725
1950,19759.325
1951,12331.875
1952,18077.45
1953,18947.525
1954,18767.625
1955,16360.375
1956,16716.149999999998
1957,15359.324999999999
1958,15668.574999999999
1959,12956.75
1960,18788.5
1961,20355.4
1962,14797.675
1963,17346.0
1964,14686.699999999999
1965,13800.949999999999
1966,13346.25
1967,14118.325
1968,17602.675
1969,11827.3
1970,12143.025
1971,12364.125
1972,11460.8
1973,11920.65
1974,14100.925
1975,12418.475
1976,12741.425
1977,12008.3
1978,11857.05
1979,12146.9
1980,12396.975
1981,13005.85
1982,15872.475
1983,11726.675
1984,12114.0
1985,10394.8
1986,11478.725
1987,11616.05
